id;data;siglaorgao;idevento;aprovacao;descricao
2609262-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2609715-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2609723-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2609740-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2609800-3;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2610582-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2610583-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2611101-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2611213-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2611247-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2611287-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2611303-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2611304-2;2026-03-25;CSAUDE;81349;true;Aprovado o Requerimento.
2304268-28;2026-03-25;CSAUDE;81349;true;Aprovado o Parecer.
2467940-26;2026-03-25;CSAUDE;81349;true;Aprovado o Parecer.
2482274-40;2026-03-25;CTRAB;81367;true;Aprovados os Requerimentos de Adiamento de Discussão, dos Deputados Capitão Alden e Luiz Gastão.
2458523-55;2026-03-25;CTRAB;81367;true;Aprovados os Requerimentos de Adiamento de Votação, dos Deputados Capitão Alden e Luiz Gastão.
2604420-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2610950-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2610951-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2605340-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2609624-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2610946-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2610952-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2611122-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2610942-3;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2611121-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento.
2609672-3;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento.
2609939-3;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento.
2610593-2;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento.
2610960-2;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento.
2610961-2;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento.
2611084-2;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento.
2609642-2;2026-03-25;CFFC;81404;true;Aprovado o Requerimento, com alteração para excluir o encaminhamento da Indicação ao Serviço Geológico do Brasil (SGB).
2611050-2;2026-03-25;CTRAB;81367;true;Aprovado o Requerimento, com alteração para incluir convidados.
2609784-3;2026-03-25;CME;81353;true;Aprovado o Requerimento.
2610767-3;2026-03-25;CFT;81393;true;Aprovado o Requerimento.
2610769-3;2026-03-25;CFT;81393;true;Aprovado o Requerimento.
2610849-2;2026-03-25;CFT;81393;true;"Aprovado o Requerimento com alterações: Representante da Associação Nacional dos Procuradores e Procuradoras do Trabalho - ANPT; Representante do Conselho Federal de Economia."
2610925-2;2026-03-25;CFT;81393;true;Aprovado o Requerimento.
2611152-3;2026-03-25;CFT;81393;true;Aprovado o Requerimento.
2611153-3;2026-03-25;CFT;81393;true;Aprovado o Requerimento.
2611350-3;2026-03-25;CFT;81393;true;Aprovado o Requerimento.
2225432-83;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2610924-4;2026-03-25;CME;81353;true;Aprovado o Requerimento.
2391639-42;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2495744-28;2026-03-25;CVT;81380;true;Aprovado o Parecer.
2439710-38;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2610152-2;2026-03-25;CVT;81380;true;Aprovado o Requerimento.
2611029-2;2026-03-25;CVT;81380;true;Aprovado o Requerimento.
996281-105;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2208347-76;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2345498-69;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2374036-82;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2406339-52;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2414905-65;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2455876-71;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2535347-32;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2535356-32;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2535361-32;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2535371-32;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2535383-32;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2547312-37;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2487944-51;2026-03-25;CCJC;81391;true;Aprovada a Redação Final.
2504790-39;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2234584-62;2026-03-25;CME;81353;true;Aprovado o Parecer.
587603-87;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2197389-39;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2208659-41;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2251839-41;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2257506-43;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2313425-44;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2353763-62;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2365806-37;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2389586-44;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2389760-49;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2409757-39;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2482178-31;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2503777-32;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2515018-34;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2538889-34;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2472858-26;2026-03-25;CME;81353;true;Aprovado o Parecer.
2541297-33;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2482637-44;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2394254-40;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2465166-59;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2532281-19;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2564989-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2565017-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2565022-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2565031-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2565033-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2566823-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2566833-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2566843-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2566854-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2566855-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2570169-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2575455-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2575465-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2575476-18;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2575485-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2575488-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2575491-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2583499-17;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2482708-35;2026-03-25;CCJC;81391;true;Aprovado o Parecer.
2611496-7;2026-03-25;PLEN;81424;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2611726-8;2026-03-25;PLEN;81424;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2611717-17;2026-03-25;CCP;;true;Realizar o encaminhamento do PLP-77/2026 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2611717-18;2026-03-25;CCP;;true;Realizar o encaminhamento do PLP-77/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2611717-19;2026-03-25;CCP;;true;Realizar o encaminhamento do PLP-77/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2595984-22;2026-03-25;PLEN;81424;false;"Rejeitado o Requerimento. Sim: 137; Não: 257; Total: 394."
2595984-26;2026-03-25;PLEN;81424;false;"Rejeitado o Requerimento. Sim: 126; Não: 262; Total: 388."
2595984-31;2026-03-25;PLEN;81424;false;"Rejeitado o Requerimento. Sim: 124; Não: 257; Abstenção: 1; Total: 382."
2595984-34;2026-03-25;PLEN;81424;true;"Aprovado o Projeto de Lei nº 6.359, de 2025. Sim: 258; Não: 140; Abstenção: 1; Total: 399."
2595984-36;2026-03-25;PLEN;81424;true;Aprovada a Redação Final assinada pelo relator, Dep. Dagoberto Nogueira (PSDB/MS).
2611717-33;2026-03-25;PLEN;81424;true;"Aprovado o Projeto de Lei Complementar nº 77, de 2026, ressalvado o destaque. Sim: 391; Não: 33; Abstenção: 2; Total: 426."
2611717-38;2026-03-25;PLEN;81424;;"Mantido o texto. Sim: 284; Não: 86; Abstenção: 3; Total: 373."
2492368-52;2026-03-25;PLEN;81424;true;Aprovado o Substitutivo ao Projeto de Lei nº 1.404, de 2025, adotado pela relatora da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque.
2492368-56;2026-03-25;PLEN;81424;;Mantido o texto.
2492368-60;2026-03-25;PLEN;81424;true;Aprovada a Redação Final assinada pela relatora, Dep. Natália Bonavides (PT-RN).
2575942-32;2026-03-25;PLEN;81424;true;Aprovado o Projeto de Lei nº 5.405, de 2025.
2575942-34;2026-03-25;PLEN;81424;true;Aprovada a Redação Final assinada pela relatora, Dep. Franciane Bayer (REPUBLIC-RS).
2611461-2;2026-03-25;PL808514;81398;true;Aprovado o Requerimento.
2611463-2;2026-03-25;PL808514;81398;true;Aprovado o Requerimento.
2611470-2;2026-03-25;PL808514;81398;true;Aprovado o Requerimento.
2611474-2;2026-03-25;PL808514;81398;true;Aprovado o Requerimento.
2454232-25;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2611473-3;2026-03-25;PL808514;81398;true;Aprovado o Requerimento, com a inclusão dos seguintes convidados, aditado pelo Deputado Coronel Meira, a pedido do Deputado Coronel Assis: Márcio Liberbaum, Representante do Instituto de Tecnologias para o trânstito (ITTS), Rodolfo Alberto Rizzoto, Coordenador do Movimento SOS Estradas, Matheus Martins, Presidente da Associação das Autoescolas do Estado de São Paulo e Josimar Amaral, Especialista em trânsito.
2457862-22;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2443650-22;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2462786-37;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2554852-42;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2563554-22;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2601974-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2601975-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2603225-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2603226-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2603227-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606191-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606192-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606193-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606194-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606197-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606199-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2606201-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2607485-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2607486-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2607609-3;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2607945-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2609008-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2609048-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2609126-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2609127-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2610137-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2610273-2;2026-03-25;CLP;81374;true;Aprovado o Requerimento.
2437230-25;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2485256-23;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2443766-22;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2508500-23;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2459345-22;2026-03-25;CPASF;81375;true;Aprovado o Parecer.
2608242-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608243-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608245-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608246-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608247-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608989-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608990-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2608991-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2609161-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2609163-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2609206-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2609207-2;2026-03-25;CDHMIR;81345;true;Aprovado o Requerimento.
2200711-74;2026-03-26;PLEN;81441;true;Aprovado o Substitutivo ao Projeto de Lei nº 2.736, de 2019, da Comissão de Viação e Transportes.
2200711-76;2026-03-26;PLEN;81441;true;Aprovada a Redação Final assinada pelo relator, Dep. Marcelo Álvaro Antônio (PL-MG).
2200711-81;2026-03-26;PLEN;81441;true;Aprovada a Submenda da Comissão de Constituição e Justiça e de Cidadania.
2589912-21;2026-03-26;PLEN;81441;false;Rejeitado o Requerimento.
2589912-24;2026-03-26;PLEN;81441;false;Rejeitado o Requerimento.
2589912-30;2026-03-26;PLEN;81441;true;Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
2589912-39;2026-03-26;PLEN;81441;false;Rejeitada a preferência.
2589912-41;2026-03-26;PLEN;81441;true;Aprovada a Medida Provisória nº 1.326, de 2025, na forma do Projeto de Lei de Conversão.
2589912-43;2026-03-26;PLEN;81441;true;Aprovada a Emenda de Redação nº 1.
2589912-45;2026-03-26;PLEN;81441;true;Aprovada a Redação Final, assinada pelo relator, Dep. Rafael Prudente (MDB/DF).
2591059-27;2026-04-07;CPD;81336;true;Aprovado o Parecer.
2599771-24;2026-04-07;CPD;81336;true;Aprovado o Parecer.
2613020-2;2026-04-07;CPD;81336;true;Aprovado o Requerimento.
2613089-2;2026-04-07;CPD;81336;true;Aprovado o Requerimento.
2613195-2;2026-04-07;CPD;81336;true;Aprovado o Requerimento.
2599428-23;2026-04-07;CPD;81336;true;Aprovado o Parecer.
2599598-21;2026-04-07;CPD;81336;true;Aprovado o Parecer.
2600260-21;2026-04-07;CPD;81336;true;Aprovado o Parecer.
2601720-21;2026-04-07;CPD;81336;true;Aprovado o Parecer.
2407469-7;2026-04-07;PLEN;81519;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2398224-20;2026-04-07;PLEN;;true;Aprovado o requerimento nº 4107/2023,do Sr. Fred Costa, que solicita urgência (art. 155) para o PL 4820/2023.
2399623-20;2026-04-07;PLEN;;true;Aprovado o requerimento nº 4107/2023,do Sr. Fred Costa, que solicita urgência (art. 155) para o PL 4820/2023.
2398700-27;2026-04-07;PLEN;;true;Aprovado o requerimento nº 4107/2023,do Sr. Fred Costa, que solicita urgência (art. 155) para o PL 4820/2023.
2404726-20;2026-04-07;PLEN;;true;Aprovado o requerimento nº 4107/2023,do Sr. Fred Costa, que solicita urgência (art. 155) para o PL 4820/2023.
2418054-20;2026-04-07;PLEN;;true;Aprovado o requerimento nº 4107/2023,do Sr. Fred Costa, que solicita urgência (art. 155) para o PL 4820/2023.
2392934-64;2026-04-07;CCP;;true;Realizar o encaminhamento do PL-4820/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2392934-65;2026-04-07;CCP;;true;Realizar o encaminhamento do PL-4820/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2392934-66;2026-04-07;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4107/2023.
2398224-21;2026-04-07;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4820/2023, por ter sido aprovado o REQ 4107/2023 que está apensado ao primeiro.
2398700-28;2026-04-07;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4820/2023, por ter sido aprovado o REQ 4107/2023 que está apensado ao primeiro.
2399623-21;2026-04-07;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4820/2023, por ter sido aprovado o REQ 4107/2023 que está apensado ao primeiro.
2404726-21;2026-04-07;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4820/2023, por ter sido aprovado o REQ 4107/2023 que está apensado ao primeiro.
2418054-21;2026-04-07;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4820/2023, por ter sido aprovado o REQ 4107/2023 que está apensado ao primeiro.
2428845-7;2026-04-07;PLEN;81519;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2434433-21;2026-04-07;PLEN;;true;Aprovado o requerimento nº 1306/2024,do Sr. Gilvan Maximo, que solicita urgência (art. 155) para o PL 1367/2024.
2428459-46;2026-04-07;CCP;;true;Realizar o encaminhamento do PL-1367/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
