"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2353579-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353579-3";"2023-03-28";"2023-03-28T16:12:32";"5503";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5503";"CSPCCO";"67394";"https://dadosabertos.camara.leg.br/api/v2/eventos/67394";"1";"0";"0";"0";"Aprovado. Subscrito por todos os membros presentes.";"";"";"";"Apresentação do Requerimento n. 56/2023, pelo Deputado Junio Amaral (PL/MG) e outros, que ""Requerimento de inclusão extrapauta do REQ nº 52/2023 CSPCCO, que manifesta Moção de Louvor à professora Cinthia, que conteve o autor de um ataque à faca realizado na Escola Estadual Thomázia Montoro, em 27/03/2023"".";"2353805";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353805"
"2352472-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2352472-2";"2023-03-28";"2023-03-28T14:52:40";"539386";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"CICS";"67391";"https://dadosabertos.camara.leg.br/api/v2/eventos/67391";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 1/2023 (Requerimento (Outros)), pelos Deputados Jorge Goetten (PL-SC) e outros, que: ""Requer que seja criada, no âmbito da Comissão de Indústria, Comércio e Serviços da Câmara dos Deputados, Subcomissão Permanente de Apoio e Desenvolvimento das Micro e Pequenas Empresas"".";"0";""
"2353425-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353425-2";"2023-03-28";"2023-03-28T15:00:59";"539386";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"CICS";"67391";"https://dadosabertos.camara.leg.br/api/v2/eventos/67391";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 3/2023, pelo Deputado Heitor Schuch (PSB/RS), que ""Requer a realização de audiência pública visando debater a “Inovação e domínio tecnológico na formulação da nova política industrial brasileira”"".";"0";""
"2353426-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353426-2";"2023-03-28";"2023-03-28T15:00:59";"539386";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"CICS";"67391";"https://dadosabertos.camara.leg.br/api/v2/eventos/67391";"1";"0";"0";"0";"Aprovado, com inclusão da Abiogás na lista de convidados.";"";"";"";"Apresentação do Requerimento n. 4/2023, pelo Deputado Heitor Schuch (PSB/RS), que ""Requer a realização de audiência pública visando debater: “As medidas necessárias para agregar valor à agricultura através de uma Política Industrial voltada para o Desenvolvimento Local”"".";"0";""
"2353427-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353427-2";"2023-03-28";"2023-03-28T15:00:59";"539386";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"CICS";"67391";"https://dadosabertos.camara.leg.br/api/v2/eventos/67391";"1";"0";"0";"0";"Aprovado, com inclusão da Abiogás e Abrace Energia na lista de convidados.";"";"";"";"Apresentação do Requerimento n. 5/2023, pelo Deputado Heitor Schuch (PSB/RS), que ""Requer a realização de audiência pública visando debater as principais diretrizes para a reindustrialização do país diante da nova economia e da descarbonização da matriz produtiva"".";"0";""
"2353436-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353436-2";"2023-03-28";"2023-03-28T15:01:00";"539386";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"CICS";"67391";"https://dadosabertos.camara.leg.br/api/v2/eventos/67391";"1";"0";"0";"0";"Aprovado, com inclusão Confederação Nacional de Municípios - CNM na lista de convidados.";"";"";"";"Apresentação do Requerimento n. 6/2023, pelo Deputado Heitor Schuch (PSB/RS), que ""Requer a realização de Audiência Pública com o objetivo de debater os impactos da reforma tributária na indústria, comércio e serviços"".";"0";""
"2353503-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353503-2";"2023-03-28";"2023-03-28T15:06:36";"539386";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539386";"CICS";"67391";"https://dadosabertos.camara.leg.br/api/v2/eventos/67391";"1";"0";"0";"0";"Aprovado, subscrito pelo Dep. Jorge Goetten.";"";"";"";"Apresentação do Requerimento n. 7/2023, pelo Deputado Helder Salomão (PT/ES -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência pública para discutir o impacto da pandemia sobre os Pequenos Negócios e a situação no pós pandemia"".";"0";""
"2343384-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2343384-31";"2023-03-28";"2023-03-28T18:03:49";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67417";"https://dadosabertos.camara.leg.br/api/v2/eventos/67417";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2023-03-28T18:03:34";"Votação preliminar em turno único.";"2023-03-28T17:48:36";"Parecer proferido em Plenário pelo Relator, Dep. Nilto Tatto (PT-SP), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência; pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela aprovação da Medida Provisória nº 1.145, de 2022, na forma do Projeto de Lei de Conversão apresentado.";"2353910";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353910"
"2343384-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2343384-33";"2023-03-28";"2023-03-28T18:04:53";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67417";"https://dadosabertos.camara.leg.br/api/v2/eventos/67417";"1";"0";"0";"0";"Aprovada a Medida Provisória nº 1.145 de 2022, na forma do Projeto de Lei de Conversão.";"2023-03-28T18:04:03";"Votação, quanto ao mérito, em turno único.";"2023-03-28T17:48:36";"Parecer proferido em Plenário pelo Relator, Dep. Nilto Tatto (PT-SP), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência; pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela aprovação da Medida Provisória nº 1.145, de 2022, na forma do Projeto de Lei de Conversão apresentado.";"2353910";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353910"
"2344542-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2344542-30";"2023-03-28";"2023-03-28T18:16:19";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67417";"https://dadosabertos.camara.leg.br/api/v2/eventos/67417";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2023-03-28T18:16:06";"Votação preliminar em turno único.";"2023-03-28T18:08:32";"Parecer proferido em Plenário pelo Relator, Dep. Dagoberto Nogueira (PSDB-MS), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória n° 1.146/2022; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória n° 1.146/2022; e, no mérito, pela aprovação da Medida Provisória n° 1.146/2022, na forma do Projeto de Lei de Conversão apresentado.";"2353922";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353922"
"2344542-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2344542-32";"2023-03-28";"2023-03-28T18:18:25";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"67417";"https://dadosabertos.camara.leg.br/api/v2/eventos/67417";"1";"0";"0";"0";"Aprovada a Medida Provisória nº 1.146 de 2022, na forma do Projeto de Lei de Conversão.";"2023-03-28T18:16:32";"Votação, quanto ao mérito, em turno único.";"2023-03-28T18:08:32";"Parecer proferido em Plenário pelo Relator, Dep. Dagoberto Nogueira (PSDB-MS), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória n° 1.146/2022; pela compatibilidade e adequação financeira e orçamentária da Medida Provisória n° 1.146/2022; e, no mérito, pela aprovação da Medida Provisória n° 1.146/2022, na forma do Projeto de Lei de Conversão apresentado.";"2353922";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353922"
"2352430-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2352430-2";"2023-03-28";"2023-03-28T15:26:53";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado, com a inclusão dos seguintes convidados, anunciados pelo Coordenador: três representantes da Confederação Nacional dos Estabelecimentos de Ensino (Confenem); três representantes da Confederação Nacional de Saúde (CNSaúde); Luiz Eduardo Schoueri, Doutor em Direito Tributário pela USP, vice-presidente do Instuto Brasileiro de Direito Tributário (IBDT); Nelson Paes Leitão, Doutor em Economia pela UnB, professor na UFPE, assessor na Secretaria Extraordinária da Reforma Tributária do Ministério da Fazenda; Tatiana Dias Silva, Doutora em Administração pela Universidade de Brasília, pesquisadora do IPEA; Tathiane Piscitelli, Doutora em Direito pela Universidade de São Paulo, professora da FGVDireito SP; Renata Mendes, CEO do Movimento Pra Ser justo; Giovanni Padilha, Doutor em Economia, idealizador do programa ""Devolve ICMS"" do RS, e Cristina McDowell, Especialista Líder Fiscal do Banco Interamericano de Desenvolvimento.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 46/2023, pelo Deputado Sidney Leite (PSD/AM), que ""Requer a inclusão de participante em Audiência Pública do Grupo de Trabalho da Reforma Tributária., com o seguinte convidado: Antônio Bento Moreira Leite, presidente da ABF - Associação Brasileira de Franchising. 
"".";"0";""
"2353038-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353038-2";"2023-03-28";"2023-03-28T15:27:08";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento para realização ou participação em Seminário ou outros Eventos n. 47/2023, pelo Deputado Luiz Philippe de Orleans e Bragança (PL/SP), que ""Requer a realização de Seminário no Rio Grande do Sul para debater a reforma tributária na economia Brasileira. "".";"0";""
"2353040-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353040-2";"2023-03-28";"2023-03-28T15:27:09";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 48/2023, pelo Deputado Luiz Philippe de Orleans e Bragança (PL/SP), que ""Requer que representante da Aliança Brasileira da Indústria Inovadora em Saúde - ABIIS seja convidado para audiência pública para debater o Sistema Tributário Nacional no respectivo Grupo de Trabalho"".";"0";""
"2353046-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353046-2";"2023-03-28";"2023-03-28T15:27:09";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento para realização ou participação em Seminário ou outros Eventos n. 49/2023, pelo Deputado Luiz Philippe de Orleans e Bragança (PL/SP), que ""Em aditamento ao requerimento nº 06/2023, requer a inclusão de convidado para a Mesa Redonda a realizar-se conforme agenda do Grupo de Trabalho da Reforma Tributária, no Estado de São Paulo"".";"0";""
"2353447-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353447-2";"2023-03-28";"2023-03-28T15:27:09";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 50/2023, pelo Deputado Vitor Lippi (PSDB/SP -Fdr PSDB-CIDADANIA), que ""Requer a inclusão da Confederação Nacional da Tecnologia da Informação e Comunicação - CONTIC para participação em audiências públicas setoriais para debater a reforma tributária na economia Brasileira. 
"".";"0";""
"2353554-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353554-2";"2023-03-28";"2023-03-28T15:27:09";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 51/2023, pelo Deputado Adail Filho (REPUBLIC/AM), que ""Requer que o Presidente do Instituto Brasileiro de Petróleo e Gás, Roberto Furian Ardenghy, seja convidado para audiência pública para debater o Sistema Tributário Nacional no respectivo Grupo de Trabalho. "".";"0";""
"2353560-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353560-2";"2023-03-28";"2023-03-28T15:27:09";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 52/2023, pelo Deputado Newton Cardoso Jr (MDB/MG), que ""Requer a inclusão do Presidente da UNAFISCO, Sr. MAURO SILVA para participação em audiências públicas setoriais para debater a reforma tributária na economia Brasileira"".";"0";""
"2353561-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353561-2";"2023-03-28";"2023-03-28T15:27:09";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 53/2023, pelo Deputado Newton Cardoso Jr (MDB/MG), que ""Requer a inclusão da Confederação Nacional da Tecnologia da Informação e Comunicação – CONTIC para participação em audiências públicas setoriais para debater a reforma tributária na economia Brasileira"".";"0";""
"2353562-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353562-2";"2023-03-28";"2023-03-28T15:27:10";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 54/2023, pelo Deputado Newton Cardoso Jr (MDB/MG), que ""Requer a realização de audiência pública no âmbito do Grupo de Trabalho da Reforma Tributária, com o seguinte convidado: Representante da Associação Brasileira das Empresas Aéreas – ABEAR"".";"0";""
"2353563-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353563-2";"2023-03-28";"2023-03-28T15:27:10";"539409";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539409";"GTSTN";"67320";"https://dadosabertos.camara.leg.br/api/v2/eventos/67320";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 55/2023, pelo Deputado Newton Cardoso Jr (MDB/MG), que ""Requer que seja incluído na lista de convidados do REQ 44/2023, a entidade FenaSaúde para participar de Audiência Pública, sobre a PEC 45/19 que altera o Sistema Tributário Nacional, com a participação das entidades representativas de empresas privadas de assistência à saúde do segmento de planos de saúde, e de profissionais especializados e atuantes na academia e no setor de saúde suplementar"".";"0";""
"2351790-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351790-2";"2023-03-29";"2023-03-29T10:26:41";"6174";"https://dadosabertos.camara.leg.br/api/v2/orgaos/6174";"CMADS";"67410";"https://dadosabertos.camara.leg.br/api/v2/eventos/67410";"1";"0";"0";"0";"Aprovado, com alterações. Subscrito pelos Dep. Nilto Tatto, Ivan Valente e Dep. Marcelo Queiroz. Sugestão de inclusão,  pelo Dep. Marcelo Queiroz, de  representante da Associação Brasileira das Indústrias de Pescados (Abipesca), do Coletivo Nacional de Pesca e Aquicultura (Conepe), do Ministério da Pesca, Sindicato dos Armadores, pesquisador Bernardo Egas; sugestão de inclusão, pelo Dep. Zé Trovão, de representante da Indústria da Pesca de Itajaí e Região (Sindipi), do Sindicato dos Trabalhadores da Indústria de Pesca de Santa Catarina (Sitrapesca), da Associação dos Municípios da Foz do Rio Itajaí (Amfri), da Secretaria da Agricultura e da Pesca e do Desenvolvimento Rural de Santa Catarina e da Colônia de Pescadores Z5 Armação de Itapocoroy de Santa Catarina.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 2/2023, pelo Deputado Túlio Gadêlha (REDE/PE -Fdr PSOL-REDE), que ""Requer a realização de audiência pública na Comissão de Meio Ambiente e Desenvolvimento Sustentável para tratar do PL 6969/2013 Institui a Política Nacional para a Conservação e o Uso Sustentável do Bioma Marinho Brasileiro (PNCMar).  "".";"0";""
"2351440-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2351440-2";"2023-03-29";"2023-03-29T10:44:36";"2011";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2011";"CFFC";"67415";"https://dadosabertos.camara.leg.br/api/v2/eventos/67415";"1";"0";"0";"0";"Aprovado, transformado em convite, subscrito pelos  Deputados Aureo Ribeiro, Daniel Trzeciak, Deltan Dallagnol e Gilson Daniel.";"";"";"";"Apresentação do Requerimento de Convocação de Ministro de Estado na Comissão (art. 50, CF) n. 5/2023, pelo Deputado Evair Vieira de Melo (PP/ES), que ""Solicita que seja convocado o Ministro de Estado da Fazenda para prestar esclarecimentos sobre a política econômica do atual governo"".";"0";""
